"1624016456206925825 2023-02-10 12:04:30 +0000 <tesla_kobe> @mat2ate7 @Kyop_3 @pluteus871 おめでとう🎊㊗️㊗️🍾
",Text,Positive Emojis,Negative Emojis,Sentiment Score,Sentiment
"1623993370258415616 2023-02-10 10:32:46 +0000 <TeslaPhonatic> @squawksquare Yup.  Then 165 soon. That needs to hold.  When get above 300 uptrend confirmed...
",teslaphonatic yup then soon that needs to hold when get above uptrend confirmed,0,0,0.0,neutral
"1623992500846206977 2023-02-10 10:29:19 +0000 <TeslaRoadster23> @samkerr1 What a way to leave the country💫
",teslaroadster what a way to leave the country💫,0,0,-0.0516,negative
"1622924540409167872 2023-02-07 11:45:37 +0000 <rubi_pathan> Bill Gates - Microsoft Elon Musk - Tesla Gautam Adani - PM Modi  #ModiJPCseDaroMat  https://t.co/kfc5lGGFrr
",rubipathan bill gates microsoft elon musk tesla gautam adani pm modi modijpcsedaromat,0,0,0.0,neutral
"1623699537280880640 2023-02-09 15:05:11 +0000 <MKucala> @Teslarati Tesla's Model Y and Model 3 top-selling vehicles in California in 2022  https://t.co/5qXA1D2Ke7 via @Street_Insider   It is the first time a Tesla model topped the annual sales list in California, a major vehicle market where one in five cars is electric. 02-08
",mkucala teslas model y and model topselling vehicles in california in via it is the first time a tesla model topped the annual sales list in california a major vehicle market where one in five cars is electric,0,0,0.0,neutral
"1624016244906000384 2023-02-10 12:03:40 +0000 <MagazineTesla> @ThomasMeyerSEO et toute ma famille :)
",magazinetesla et toute ma famille,0,0,0.0,neutral
"1624015170145079296 2023-02-10 11:59:23 +0000 <BrianInATesla> @OctopusEnergy Amazing to get the offer of a FLIR thermal camera from Octopus, helping identify any heat leakages. This shows the greatest responsibility of any energy supplier, trying to help people minimise fuel usage/bills/the planet. Absolutely bravo Octopus 🐙  https://t.co/nucbNFRFJ4
",brianinatesla amazing to get the offer of a flir thermal camera from octopus helping identify any heat leakages this shows the greatest responsibility of any energy supplier trying to help people minimise fuel usagebillsthe planet absolutely bravo octopus 🐙,0,0,0.9325,positive
"1623993333230993409 2023-02-10 10:32:37 +0000 <tallpaulcdn> @teslaeconomist Yes it does Lee, Tesla is an amazing business to be invested into.  Keep up your great work on Twitter.  👍😎🇨🇦
",tallpaulcdn yes it does lee tesla is an amazing business to be invested into keep up your great work on twitter 👍😎🇨🇦,2,0,2.891,positive
"1622984747180863497 2023-02-07 15:44:51 +0000 <KMatraBeXcourtt> @YangDailyCast @Tesla @elonmusk Plus I had to work all weekend long - school stopped bus in 2020 the year she started due to covid - no warning - til 1st day of school - had to work during week and the entire weekend- thank God! She can drive. You
",kmatrabexcourtt plus i had to work all weekend long school stopped bus in the year she started due to covid no warning til st day of school had to work during week and the entire weekend thank god she can drive you,0,0,-0.2263,negative
"1623313848861093888 2023-02-08 13:32:35 +0000 <rarelune> @mrinalsri @globalnodespt @elonmusk @Tesla @TeslaPodcast Nice try. You aren’t fooling anyone
",rarelune nice try you aren’t fooling anyone,0,0,0.0258,positive
"1624010988692332545 2023-02-10 11:42:47 +0000 <Oten_13> @kialovsbubbline 👍  https://t.co/KFFbibZx4K
",oten 👍,1,0,1.0,positive
"1623703477720326148 2023-02-09 15:20:50 +0000 <MKucala> @ElectrekCo Tesla (TSLA) Continues to Surge, Now Up 5.7%  https://t.co/pEUDk7Qf83 via @Street_Insider
",mkucala tesla tsla continues to surge now up via,0,0,0.0,neutral
"1622986289166557184 2023-02-07 15:50:59 +0000 <BallisLIFEmoney> Just buy damn it.  Fuccck the $TSLA SHORTS   LOAD UP MORE  Come on team!!!! Even Cramer loves Tesla   $SPY $AMD $META $SPY $T $DIA $QQQ $SPX $KITT $AAPL $RBDX $NIO $LCID $S $MGM $RMED $NIO $TSLA $SNAP #algo $MU $NFLX $AMC $NVOS $PALI $ZOOM $GME  https://t.co/DZ5PYFMhC1
",ballislifemoney just buy damn it fuccck the tsla shorts load up more come on team even cramer loves tesla spy amd meta spy t dia qqq spx kitt aapl rbdx nio lcid s mgm rmed nio tsla snap algo mu nflx amc nvos pali zoom gme,0,0,0.25,positive
"1623988578396110848 2023-02-10 10:13:43 +0000 <TeslaPhonatic> @Gazzerg23 @ICannot_Enough Just checked, indicator shows we should be at $1,279/3 today (split).  So.  426ish.
",teslaphonatic just checked indicator shows we should be at today split so ish,0,0,0.0,neutral
"1623663877044031489 2023-02-09 12:43:29 +0000 <IanECox> @coldtusker @AndrewMusembi8 @Tesla @Ford @WillKnocker AVTM wasn't specifically for EV development. So.. what are you saying?  Tesla doesn't have an EV pickup on the road and won't for another year.   Ford does.    https://t.co/YdQR2gfPcf  https://t.co/1TggalWafU
",ianecox avtm wasnt specifically for ev development so what are you saying tesla doesnt have an ev pickup on the road and wont for another year ford does,0,0,0.0,neutral
"1624015719888289797 2023-02-10 12:01:35 +0000 <Tesla16355013> @InvestingDE Ja....und du musst jetzt an die Front!
",tesla jaund du musst jetzt an die front,0,0,-0.5994,negative
"1623289743327866880 2023-02-08 11:56:48 +0000 <piloly> @DrILikeTheStock @Tesla I was talking of 10. But it's difficult to know how they count exports. A ship that arrived 29. December and is leaving 1. January is export in December or January?   https://t.co/1dSdbvGGMI
",piloly i was talking of but its difficult to know how they count exports a ship that arrived december and is leaving january is export in december or january,0,0,-0.5023,negative
"1624012497182130178 2023-02-10 11:48:46 +0000 <2015_tesla> @Sherwood_ua @_catiko_ @hoban_roma @iPapaJustify То потрібно починати з початку.Дівчина перше забанила @_catiko_ ,потім записала відео і потягнула в інсту.А тепер маємо,що маємо.
",tesla то потрібно починати з початкудівчина перше забанила потім записала відео і потягнула в інстуа тепер маємощо маємо,0,0,0.0,neutral
"1623716532072206338 2023-02-09 16:12:43 +0000 <Open_Mind_Heart> Not a financial  Advice .. is this bull flag for $230 Tesla  #stocks #stockmarket $tsla  https://t.co/ksHRIi6qyz
",openmindheart not a financial advice is this bull flag for tesla stocks stockmarket tsla,0,0,0.0,neutral
"1623683802139701250 2023-02-09 14:02:39 +0000 <IReveiller> Le service Internet par satellite américain Starlink, propriété de Tesla et du patron de Twitter Elon Musk, a pris des mesures pour empêcher l'Ukraine d'utiliser le système pour contrôler les drones dans la guerre contre la Russie. L'alimentation du réseau n'a ""jamais été  https://t.co/MIl6gT0FLN
",ireveiller le service internet par satellite américain starlink propriété de tesla et du patron de twitter elon musk a pris des mesures pour empêcher lukraine dutiliser le système pour contrôler les drones dans la guerre contre la russie lalimentation du réseau na jamais été,0,0,0.0,neutral
"1624007132072001536 2023-02-10 11:27:27 +0000 <nori_tesla> @Kyop_3 コンコン 免許証確認させてください って言う職務質問なら受けた事あるけどなぁ  #そのアプリ教えてください
",noritesla コンコン 免許証確認させてください って言う職務質問なら受けた事あるけどなぁ そのアプリ教えてください,0,0,0.0,neutral
"1622927251808616451 2023-02-07 11:56:24 +0000 <SurajDewanYC> Bill Gates - Microsoft Elon Musk - Tesla Gautam Adani - PM Modi  #ModiJPCseDaroMat  https://t.co/GvNkgN65cC
",surajdewanyc bill gates microsoft elon musk tesla gautam adani pm modi modijpcsedaromat,0,0,0.0,neutral
"1622927442934472705 2023-02-07 11:57:09 +0000 <artilectium> @joerogan @GregFitzsimmons @TheComedyStore  https://t.co/B3bHyTEyh8 How's it feel to be a modern day suppressor? This is essentially the same as not releasing a Nikola Tesla episode because you're afraid of the backlash from Edison. By censoring, you provide a great story of struggle necessary for the greatest inventors
",artilectium hows it feel to be a modern day suppressor this is essentially the same as not releasing a nikola tesla episode because youre afraid of the backlash from edison by censoring you provide a great story of struggle necessary for the greatest inventors,0,0,0.7906,positive
"1623703404877840384 2023-02-09 15:20:33 +0000 <MKucala> @CathieDWood Tesla (TSLA) Continues to Surge, Now Up 5.7%  https://t.co/pEUDk7Qf83 via @Street_Insider
",mkucala tesla tsla continues to surge now up via,0,0,0.0,neutral
"1623991073562320900 2023-02-10 10:23:38 +0000 <TruttMD> @MargieInTelAviv @AdamAlbilya Well, not malnutrition at least. Obesity is a significant issue in Gaza, with over 60% of mothers considered obese, correlated positively with education level and income. Also see @imshin timeline for many videos of the foodie aspects of Gaza.   https://t.co/7YI3ERU9bf
",truttmd well not malnutrition at least obesity is a significant issue in gaza with over of mothers considered obese correlated positively with education level and income also see timeline for many videos of the foodie aspects of gaza,0,0,0.743,positive
"1623702885870538756 2023-02-09 15:18:29 +0000 <doesitmatter198> @AcetheKidKT Tesla is not apart of the SP500.. it was removed last year… Tesla $250 then the real crash happens that destroys the market… rich are selling out. Burry said sell.. and what he meant was sell your shares on this pump before it’s took late.
",doesitmatter tesla is not apart of the sp it was removed last year… tesla then the real crash happens that destroys the market… rich are selling out burry said sell and what he meant was sell your shares on this pump before it’s took late,0,0,-0.128,negative
"1624009775548862466 2023-02-10 11:37:57 +0000 <tesla_shonan> @mat2ate7 それ絶対イーロン好き以外伝わらない😂
",teslashonan それ絶対イーロン好き以外伝わらない😂,1,0,1.0,positive
"1624008227913363459 2023-02-10 11:31:48 +0000 <mafgatania> @libsoftiktok why aren't people making noise cause that was a Biden Clone on #sotu2023 or Kamala where is the real VP?????  https://t.co/oXRUny61ak
",mafgatania why arent people making noise cause that was a biden clone on sotu or kamala where is the real vp,0,0,0.0,neutral
"1623710571550973954 2023-02-09 15:49:01 +0000 <quodliberavem> @BBCWorld How BBC mind control works: BBC promote the idea that private companies like #SpaceX and #StarLink must engage in Ukraine War else face wrath of BBC demented audience who will call for there shares to fall.   BBC WRONG ON EVERYTHING.   Tesla shares up +94% this year #defundthebbc
",quodliberavem how bbc mind control works bbc promote the idea that private companies like spacex and starlink must engage in ukraine war else face wrath of bbc demented audience who will call for there shares to fall bbc wrong on everything tesla shares up this year defundthebbc,0,0,0.4404,positive
"1623998273760677890 2023-02-10 10:52:15 +0000 <north_tesla> スタバなう  https://t.co/sYXUw2IhYK
",northtesla スタバなう,0,0,0.0,neutral
"1623999669465681920 2023-02-10 10:57:48 +0000 <ShinTesla> macbookairも冷える〜
",shintesla macbookairも冷える〜,0,0,0.0,neutral
"1624013641841545216 2023-02-10 11:53:19 +0000 <tesla_adamdir> @haluklevent Kimse heveslenmesin. Bunlar parayı görünce kendilerinden geçiyor. Ahbap'ı YEDİRMEYİZ.
",teslaadamdir kimse heveslenmesin bunlar parayı görünce kendilerinden geçiyor ahbapı yedi̇rmeyi̇z,0,0,0.0,neutral
"1623985935187845120 2023-02-10 10:03:13 +0000 <Tesla_Spark31> @Arya_Anviksha_ It is his devotion that he chose to remain there. There is no correlation between devotion and caste. Unless Hindus don't allow the other castes to join the clergy class and keep discriminating based on birth, nothing could happen.
",teslaspark it is his devotion that he chose to remain there there is no correlation between devotion and caste unless hindus dont allow the other castes to join the clergy class and keep discriminating based on birth nothing could happen,0,0,0.6524,positive
"1624009369804316673 2023-02-10 11:36:21 +0000 <UltraTextual> 😶 ¿Qué predijo Nikola Tesla que se ha hecho realidad?  https://t.co/b6pZFcLGz1
",ultratextual 😶 ¿qué predijo nikola tesla que se ha hecho realidad,0,0,0.34,positive
"1622983362188042241 2023-02-07 15:39:21 +0000 <ANArce_River> Two racing cars, a Tesla 'Model S Plaid' and a Bugatti 'Veyron', are racing at top speed over the face of a giant 'Cartier' watch, made of gold. #AIArtwork #AIart #AiArt #digitalart #aiartcommunity #ArtificialIntelligence  4  https://t.co/XkSTRJpzqu
",anarceriver two racing cars a tesla model s plaid and a bugatti veyron are racing at top speed over the face of a giant cartier watch made of gold aiartwork aiart aiart digitalart aiartcommunity artificialintelligence,0,0,0.2023,positive
"1623713881469378560 2023-02-09 16:02:11 +0000 <yungjbtherapper> The entire market is down but #TSLA is up🚀🌙 #Tesla #ToTheMoon @Tesla  https://t.co/Q4BG9380a7
",yungjbtherapper the entire market is down but tsla is up🚀🌙 tesla tothemoon,0,0,0.0,neutral
"1623640991574925313 2023-02-09 11:12:32 +0000 <bamb1eyez> mater jq tebi jebem ilonu, tesla se u grobu okrece sta mu ime koristis debilcino
",bambeyez mater jq tebi jebem ilonu tesla se u grobu okrece sta mu ime koristis debilcino,0,0,0.0,neutral
"1623635686371868673 2023-02-09 10:51:27 +0000 <JohnChivall> Elon Musk is a pure fanny who seems determined to drive this site over a cliff even faster than a Tesla drives itself into the side of an HGV trailer
",johnchivall elon musk is a pure fanny who seems determined to drive this site over a cliff even faster than a tesla drives itself into the side of an hgv trailer,0,0,0.34,positive
"1624012133410168833 2023-02-10 11:47:19 +0000 <TeslaAlgo> @zirptroll Just research.  We hit the over sold zone and $TSLA has a lot to cover due to Megapacks ramp &amp; Billions in IRA. 🤞
",teslaalgo just research we hit the over sold zone and tsla has a lot to cover due to megapacks ramp amp billions in ira 🤞,0,0,0.0,neutral
"1624003869939490816 2023-02-10 11:14:29 +0000 <Tesla769> @bqjushen 等你的信号
",tesla 等你的信号,0,0,0.0,neutral
"1623994041720352768 2023-02-10 10:35:26 +0000 <BestTrader01> @RobinRo02990385 @Alice47586 Reverse
",besttrader reverse,0,0,0.0,neutral
"1624011906930417666 2023-02-10 11:46:25 +0000 <Tesla9910>  https://t.co/RC3WRMAcUh
",tesla,0,0,0.0,neutral
"1624010671191998466 2023-02-10 11:41:31 +0000 <graylanj> @Tesla i need y'alls help right now with Optimus and HyperTimeDAn please.
",graylanj i need yalls help right now with optimus and hypertimedan please,0,0,0.6124,positive
"1623988183888281603 2023-02-10 10:12:09 +0000 <NikolaT18544531> @WajSKhan Free delights 😊, kunjoss and corrupt.
",nikolat free delights 😊 kunjoss and corrupt,1,0,1.7429999999999999,positive
"1623677789617508353 2023-02-09 13:38:46 +0000 <Max63606764> @EvasTeslaSPlaid Sure glad I have a few shares of Tesla! One day in about 10 years it will truly help me out with a nice down payment on a Cyber Truck! Very cool stuff! Cyber Trucks are so awesome and cool looking! The Blue Ridge Parkway will look even better with a Cyber Truck! 73!
",max sure glad i have a few shares of tesla one day in about years it will truly help me out with a nice down payment on a cyber truck very cool stuff cyber trucks are so awesome and cool looking the blue ridge parkway will look even better with a cyber truck,0,0,0.9803,positive
